tempo_ros,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw
455.7,4.655130507488145,2.9997500647843545,-7.844998309948652e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.71,4.655130643251066,2.9997500652075604,-7.845002182346014e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.72,4.655130779014994,2.9997500656307663,-7.845006054644761e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.73,4.655130914779925,2.9997500660539718,-7.845009926863576e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.74,4.655131050545862,2.9997500664771777,-7.845013798988288e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.75,4.655131186312803,2.9997500669003836,-7.845017671003831e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.76,4.6551313220807495,2.999750067323589,-7.845021542930208e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.77,4.6551314578497,2.999750067746795,-7.845025414766596e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.78,4.655131593619656,2.9997500681700004,-7.845029286507717e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.79,4.655131729390616,2.9997500685932055,-7.8450331581422e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.8,4.6551318651625815,2.999750069016411,-7.845037029713846e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.81,4.655132000935551,2.9997500694396164,-7.845040901191914e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.82,4.655132136709526,2.9997500698628214,-7.845044772561209e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.83,4.655132272484507,2.999750070286027,-7.845048643858514e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.84,4.655132408260492,2.999750070709232,-7.845052515046803e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.84,4.655132544037482,2.9997500711324365,-7.845056386142468e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.86,4.655132679815476,2.9997500715556416,-7.845060257147856e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.87,4.655132815594476,2.999750071978846,-7.845064128049898e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.88,4.65513295137448,2.999750072402051,-7.845067998882925e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.89,4.655133087155488,2.9997500728252557,-7.84507186962004e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.9,4.655133222937503,2.9997500732484603,-7.845075740257224e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.9,4.655133358720522,2.9997500736716645,-7.845079610801279e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.92,4.655133494504546,2.999750074094869,-7.845083481251779e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.93,4.655133630289575,2.999750074518073,-7.845087351613881e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.94,4.655133766075609,2.9997500749412778,-7.845091221870305e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.95,4.655133901862648,2.999750075364482,-7.845095092054135e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.96,4.655134037650692,2.9997500757876865,-7.845098962138028e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.97,4.65513417343974,2.9997500762108906,-7.845102832118573e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.98,4.655134309229793,2.9997500766340943,-7.84510670201054e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
455.99,4.655134445020852,2.9997500770572985,-7.845110571801869e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.0,4.655134580812915,2.999750077480502,-7.845114441503117e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.01,4.655134716605984,2.999750077903706,-7.845118311120283e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.02,4.655134852400057,2.99975007832691,-7.845122180645698e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.03,4.655134988195136,2.9997500787501137,-7.845126050078321e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.03,4.6551351239912195,2.9997500791733174,-7.845129919418109e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.05,4.655135259788308,2.999750079596521,-7.845133788673319e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.06,4.655135395586401,2.9997500800197243,-7.845137657827751e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.07,4.6551355313855,2.9997500804429276,-7.845141526896075e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.08,4.655135667185603,2.999750080866131,-7.845145395866334e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.09,4.655135802986712,2.9997500812893345,-7.845149264736825e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.1,4.655135938788826,2.9997500817125378,-7.845153133524117e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.11,4.655136074591945,2.999750082135741,-7.845157002239979e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.12,4.655136210396068,2.9997500825589443,-7.845160870865474e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.12,4.655136346201198,2.999750082982147,-7.845164739390193e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.14,4.6551364820073315,2.99975008340535,-7.845168607821618e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.15,4.65513661781447,2.999750083828553,-7.845172476157463e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.16,4.655136753622615,2.999750084251756,-7.845176344394654e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.17,4.655136889431764,2.9997500846749587,-7.845180212536072e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.17,4.655137025241919,2.9997500850981615,-7.845184080579687e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.19,4.655137161053078,2.9997500855213644,-7.845187948561956e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.2,4.655137296865243,2.999750085944567,-7.84519181645906e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.21,4.655137432678414,2.9997500863677695,-7.845195684270062e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.22,4.655137568492588,2.999750086790972,-7.84519955199667e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.23,4.655137704307768,2.9997500872141742,-7.845203419615322e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.24,4.655137840123953,2.9997500876373766,-7.845207287149377e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.25,4.655137975941145,2.999750088060579,-7.845211154584694e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.25,4.6551381117593404,2.9997500884837813,-7.845215021957922e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.27,4.655138247578542,2.9997500889069832,-7.8452188892236e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.28,4.655138383398747,2.999750089330185,-7.8452227563883e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.29,4.655138519219959,2.999750089753387,-7.845226623478326e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.3,4.655138655042175,2.999750090176589,-7.845230490452139e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.31,4.655138790865397,2.999750090599791,-7.84523435734603e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.31,4.655138926689624,2.999750091022993,-7.845238224134532e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.33,4.6551390625148565,2.9997500914461943,-7.845242090832451e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.34,4.655139198341095,2.999750091869396,-7.845245957419871e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.35,4.655139334168338,2.9997500922925973,-7.845249823912755e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.36,4.655139469996586,2.9997500927157987,-7.845253690306441e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.37,4.65513960582584,2.999750093139,-7.845257556633023e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.38,4.6551397416560985,2.9997500935622017,-7.845261422853083e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.39,4.655139877487362,2.9997500939854027,-7.845265288987236e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.39,4.655140013319631,2.999750094408604,-7.845269155033039e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.41,4.655140149152905,2.999750094831805,-7.845273020994333e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.42,4.655140284987184,2.9997500952550062,-7.845276886863407e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.43,4.65514042082247,2.999750095678207,-7.845280752611496e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.44,4.65514055665876,2.999750096101408,-7.845284618271141e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.45,4.655140692496055,2.999750096524609,-7.84528848384327e-05,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.46,4.655300408392661,2.9997523994220407,-0.00011344846256036137,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.47,4.6556601010135745,2.999749469538157,-0.0002962097297601797,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.48,4.656226980238006,2.999719116890893,-0.0005927867373674676,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.49,4.65696889010774,2.9996377487949797,-0.0010363203274040644,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.5,4.657914210018523,2.9995272025561026,-0.0015574737972837685,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.51,4.659059747366318,2.999381722120968,-0.0021603485970024096,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.52,4.660402110819496,2.9992010954252093,-0.0028859270901987932,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.53,4.66194629296471,2.9989830356014675,-0.0037459809249015454,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.54,4.663696068020948,2.998725503297216,-0.00475158609735872,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.55,4.665656287609187,2.9984254317203645,-0.0059162179960522525,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.56,4.667832188394282,2.9980788863367596,-0.007255785896971532,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.57,4.670229650381314,2.997680923126066,-0.008789302152737674,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.58,4.672857585063499,2.997228132180913,-0.010532273969933061,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.59,4.675724804938949,2.996713027042596,-0.012489855762381631,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.6,4.678853495509739,2.9961312191050626,-0.014670474000974562,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.61,4.682258046198007,2.995479227475357,-0.01708927712950597,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.62,4.685942541893769,2.9947523996490113,-0.019763525424965508,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.63,4.6898355990301965,2.9939584021534538,-0.022573744130820295,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.64,4.693855453961039,2.993117806251264,-0.02529618894028186,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.65,4.697967325812369,2.992265850550327,-0.027922468791983502,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.66,4.7021746589871345,2.9914244658816074,-0.03038221830668932,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.67,4.706517920868566,2.9905693280071186,-0.03266526698108414,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.68,4.710974462409697,2.989853410186526,-0.03492257478541378,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.69,4.715783971749467,2.9893970671723262,-0.03530379034698048,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.7,4.720657727162965,2.9888985148193625,-0.03583642658534004,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.71,4.725497473113491,2.9885668930245783,-0.03606273108340015,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.72,4.730240736617062,2.9883102224135567,-0.03620704523187369,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.73,4.734909081110448,2.988111868021538,-0.0362129572294864,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.74,4.739484559496915,2.987960619617191,-0.03620024954822024,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.75,4.7439707761792365,2.9878329085192457,-0.03616602456298569,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.76,4.748444974558738,2.987683037455412,-0.03618534029718812,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.77,4.752672584952479,2.9875480138997723,-0.03588128632575344,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.78,4.756896183415103,2.9874016141970205,-0.035825777134692316,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.79,4.761044081410347,2.9872432005309255,-0.03584341294507549,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.8,4.765105470864551,2.9870887191797255,-0.035855389791505966,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.81,4.769106233732052,2.9869295940655762,-0.03588562755616627,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.82,4.773097434470032,2.986745803485607,-0.03597105708098629,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.83,4.776880809552924,2.986576064140124,-0.035836817524681215,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.84,4.780629030138922,2.9864194574040663,-0.035845180547185614,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.85,4.7843094974957925,2.986267585082539,-0.03583934517020534,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.86,4.7879334097792885,2.9861160413647205,-0.03584355239126619,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.87,4.791549087313546,2.9859395600494745,-0.035909116074177065,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.88,4.7949526792901,2.9857669889632485,-0.035804443665837515,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.89,4.798343754674948,2.9856220327390965,-0.035782988977456666,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.9,4.801697492720753,2.9854866215612708,-0.035678900303917745,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.91,4.804907289960592,2.9853709755080695,-0.035731155914044924,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.92,4.8080790381113685,2.9852588350548404,-0.03571037754584611,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.93,4.811179083411198,2.9851511735570186,-0.035673541399657914,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.94,4.8142394528910275,2.9850506775440726,-0.03554037871092269,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.95,4.817155275365222,2.9849676104973346,-0.03557036295229608,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.95,4.8200270705128725,2.9848658062529596,-0.03549836563900558,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.97,4.8228598201062685,2.984777791267293,-0.03533227487164397,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.98,4.8255559998247985,2.984707562189937,-0.03533288026718254,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
456.99,4.828207664946371,2.984612909735626,-0.03523929827847171,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.0,4.830789317709304,2.9845190291757606,-0.03516456831191345,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.01,4.83330635707631,2.9844252147012633,-0.03512089540097019,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.01,4.83578200922871,2.984339330817757,-0.03508969872506382,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.03,4.838265184187398,2.9842278541019316,-0.03508505355151175,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.04,4.841162379855611,2.984122252706968,-0.035489571111698065,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.05,4.8442640753367,2.983989329025324,-0.0357532595191851,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.06,4.8476285544027835,2.9838301884323686,-0.03595719162718363,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.07,4.851274218471275,2.9836408870655333,-0.036201561980346436,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.08,4.855196838148012,2.9834266656610438,-0.0364885084010276,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.09,4.859391201226231,2.983190805538239,-0.03682347153804827,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.09,4.86385821243382,2.982935888050977,-0.037200821945853994,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.11,4.868563395299264,2.982665200539264,-0.03758185258252149,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.11,4.873411338741994,2.982385526528494,-0.037902455636389436,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.13,4.878337095385324,2.9821067354147814,-0.03816346756105984,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.14,4.883312077503833,2.9818391695392323,-0.0383622101998792,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.14,4.888324544191309,2.9815851913250855,-0.03848565800446099,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.16,4.893376768965204,2.9813540018342466,-0.03855944621578359,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.17,4.898463448940138,2.9811436981590176,-0.03859832508159122,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.18,4.903574423068603,2.9809474480012996,-0.03862198577238801,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.19,4.908704562970907,2.9807571019685066,-0.038643381223744167,-0.028514442998260715,-0.17958502559981246,0.04825935145040485
457.2,4.913855723128312,2.9805684457550723,-0.03867162380245641,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.21,4.919328921898439,2.9804159988262144,-0.03891590465962536,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.21,4.924711691060588,2.9802310894399264,-0.039101637652399455,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.23,4.9300319031189375,2.980035676202488,-0.03911806289816039,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.24,4.9353604370622355,2.979839420116009,-0.039128401799751404,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.25,4.9406849423767945,2.97964267420232,-0.03912790512323294,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.26,4.946009326741883,2.9794432497302066,-0.039118246461410114,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.27,4.951311868528412,2.9792442180653724,-0.03908461604988425,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.27,4.956645250762323,2.9790541059427076,-0.039047989752414435,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.29,4.96198099209137,2.978854179827602,-0.03900653511379419,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.3,4.967308320182667,2.9786562156016876,-0.03893343773595408,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.31,4.9726174425345055,2.9784644015924306,-0.03882764066620452,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.32,4.9778963232648055,2.978277405088894,-0.03869790245714981,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.33,4.983132209003819,2.978094574216051,-0.038562955929276936,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.34,4.988312136287386,2.977915870850855,-0.03843271821223011,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.35,4.9934338373159095,2.977733833712036,-0.03829578445281222,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.36,4.998498939189889,2.9775457482448737,-0.03817749163703524,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.37,5.003512725129877,2.97735375245969,-0.0381079983200216,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.38,5.008492180806381,2.9771542127533817,-0.03807057201722079,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.39,5.013449453848802,2.976959777569547,-0.038064432946295614,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.4,5.018384059262821,2.9767664636470363,-0.03807142797849616,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.41,5.023298128366893,2.9765632595825755,-0.038108853260748164,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.42,5.028212060748648,2.9763618380340087,-0.03812484300290879,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.42,5.033131020793065,2.9761629628747537,-0.038118493809218244,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.44,5.037993769005855,2.9759632954045303,-0.038333871570761,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.45,5.042865463639437,2.975741632953193,-0.038493131990108995,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.45,5.047657950254367,2.9755429323593483,-0.038313812967485074,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.47,5.052529752690146,2.9753474413303387,-0.038286910884872634,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.48,5.057378589511494,2.9751409069152643,-0.038465588169309436,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.49,5.062240941168311,2.974903041327453,-0.0386235404169394,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.5,5.067068780677526,2.974676464275042,-0.03850267641216508,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.51,5.071958558467719,2.974456728028774,-0.03849945553025628,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.52,5.076849365176564,2.9742538416663056,-0.03863824759508431,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.53,5.081775028785678,2.9740707210675645,-0.03867882039355368,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.54,5.086720305242226,2.9738856596981846,-0.038699334077361425,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.55,5.091624149965054,2.9737095676675853,-0.038667482954820656,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.56,5.096579937446719,2.9735126646066528,-0.038759807933697404,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.57,5.101510459717694,2.9733119458431925,-0.03875468674224166,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.58,5.106453101812205,2.9731162710868584,-0.038770112262123714,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.59,5.111398900341755,2.972927484373754,-0.038826725378044755,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.6,5.1163472283582285,2.972746148607963,-0.03891966604498789,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.61,5.121306831542856,2.9725451745195763,-0.03902182842897635,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.62,5.126213978776571,2.972319414030418,-0.03881006218792755,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.63,5.131187492936122,2.9721128383100663,-0.03881319912945792,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.63,5.136167461306131,2.9719085307500768,-0.03884572941703409,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.65,5.141157654294752,2.97168895643092,-0.038934610021772176,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.66,5.146077918822809,2.971456049123585,-0.03878942736292497,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.67,5.151057560788581,2.971254051153278,-0.038817509258981385,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.68,5.1560463195868875,2.9710503140023223,-0.038855126663501736,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.69,5.161038188523996,2.970849746937156,-0.03887053914116887,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.7,5.166035182836018,2.970648763650295,-0.038899771542884064,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.71,5.171028962679454,2.9704505698921992,-0.03891214431845029,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.72,5.176022926966551,2.970254981555968,-0.03892230470879071,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.73,5.181021361753917,2.970056937872598,-0.03894304477238244,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.74,5.186015509193749,2.9698616470598793,-0.0389509752305599,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.75,5.191009770445069,2.9696680067073897,-0.038959161695968456,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.76,5.196000302476121,2.9694797254180485,-0.03897602776662226,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.77,5.200994434895431,2.9692863707296118,-0.03898396210283282,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
457.78,5.205989679944948,2.969090649597149,-0.038989103103210625,0.20074194585513522,-0.11943970119555278,-0.018579760949220342
